Position X [µm],Position Y [µm],Time [h],Lineage ID
190.141,99.981,62,421
233.933,112.217,62,422
297.045,25.921,63,111
344.057,34.937,63,112
134.757,16.905,63,211
163.093,19.481,63,212
194.005,20.125,63,221
246.813,20.125,63,222
224.917,90.643,63,311
208.817,95.473,63,312
243.593,78.085,63,321
253.897,129.605,63,322
161.805,76.153,63,411
154.721,65.849,63,412
186.921,94.185,63,4211
194.005,107.065,63,4212
236.509,102.557,63,422
295.113,25.921,64,111
342.125,34.937,64,112
137.977,16.905,64,211
177.261,19.481,64,212
210.674,20.892,64,221
244.237,21.413,64,222
228.781,92.575,64,311
213.325,98.049,64,3121
208.173,113.505,64,3122
252.609,71.001,64,321
254.541,123.809,64,322
161.805,80.017,64,411
154.721,68.425,64,412
190.141,85.813,64,4211
192.717,104.489,64,4212
246.565,92.674,64,422
298.333,27.209,65,111
331.177,29.785,65,112
136.689,16.905,65,211
181.125,16.905,65,212
223.629,20.125,65,221
259.693,22.701,65,222
227.493,98.693,65,311
213.325,99.337,65,3121
201.089,114.793,65,3122
259.693,58.765,65,321
255.185,116.725,65,322
173.397,85.169,65,411
166.313,74.865,65,412
190.141,83.881,65,4211
202.377,96.761,65,4212
249.389,79.373,65,422
300.265,27.209,66,111
329.245,30.429,66,112
150.857,16.905,66,211
191.429,19.481,66,212
223.951,21.413,66,221
262.269,22.057,66,222
232.645,99.337,66,311
213.976,99.337,66,3121
180.481,104.489,66,3122
259.049,63.273,66,321
251.965,121.877,66,322
182.413,89.033,66,411
174.041,76.153,66,412
206.878,99.337,66,4211
192.717,112.861,66,4212
253.253,78.729,66,422
292.537,27.853,67,111
325.381,29.785,67,112
159.873,17.549,67,211
201.089,20.125,67,212
239.085,22.057,67,221
266.777,23.345,67,222
235.221,98.049,67,311
212.037,94.185,67,3121
187.565,105.777,67,3122
257.117,62.629,67,321
255.829,112.217,67,3221
253.897,125.097,67,3222
195.937,88.388,67,411
183.057,85.169,67,412
210.427,109.319,67,4211
195.937,98.694,67,4212
253.897,81.305,67,4221
240.039,86.149,67,4222
295.757,28.497,68,111
323.449,30.429,68,112
157.297,16.261,68,211
196.581,20.769,68,212
247.789,21.3,68,221
273.217,23.345,68,222
238.441,92.897,68,311
213.978,93.526,68,3121
201.088,96.761,68,3122
266.133,63.273,68,3211
242.487,64.125,68,3212
253.253,111.573,68,3221
251.643,139.265,68,3222
190.785,78.729,68,4111
204.309,86.457,68,4112
182.413,85.813,68,412
198.513,115.437,68,4211
211.706,98.708,68,4212
259.693,92.897,68,4221
255.185,67.137,68,4222
291.893,27.853,69,111
324.737,28.497,69,112
150.213,16.261,69,211
189.497,20.769,69,212
237.153,22.701,69,221
269.675,22.701,69,222
241.017,97.727,69,311
211.07,87.417,69,3121
191.428,96.761,69,3122
263.879,67.781,69,3211
231.035,78.729,69,3212
251.321,119.301,69,3221
254.541,141.841,69,3222
191.751,72.933,69,4111
212.039,94.834,69,4112
184.667,82.593,69,412
208.817,111.573,69,4211
200.768,96.117,69,4212
260.015,101.913,69,4221
280.945,78.085,69,4222
283.202,27.85,70,111
317.653,28.497,70,112
147.959,15.939,70,211
185.311,18.515,70,212
226.849,23.345,70,221
257.761,23.345,70,222
237.797,100.625,70,311
203.665,89.677,70,3121
176.294,102.234,70,3122
294.79,80.016,70,3211
227.815,70.035,70,3212
254.541,116.081,70,3221
257.761,142.163,70,3222
202.055,78.085,70,4111
217.511,93.219,70,4112
186.599,86.618,70,412
207.207,102.235,70,4211
185.312,105.134,70,4212
264.845,102.235,70,4221
277.725,77.763,70,4222
277.727,26.238,71,111
312.179,28.497,71,112
140.231,15.939,71,211
186.277,19.481,71,212
226.527,21.735,71,221
254.541,23.345,71,222
226.526,99.981,71,3111
236.51,100.625,71,3112
210.749,113.505,71,3121
172.431,99.981,71,3122
287.758,66.98,71,3211
241.983,72.289,71,3212
249.067,124.131,71,3221
259.371,140.553,71,3222
200.767,80.339,71,4111
221.053,86.779,71,4112
191.429,89.355,71,4121
179.27,83.701,71,4122
205.275,98.371,71,4211
181.447,105.133,71,4212
263.879,100.947,71,4221
285.775,80.661,71,4222
269.675,26.243,72,111
309.603,27.853,72,112
141.197,15.617,72,211
181.447,20.125,72,212
219.575,21.739,72,221
250.355,23.989,72,222
229.103,95.795,72,3111
241.661,94.829,72,3112
205.275,117.691,72,3121
173.075,99.659,72,3122
257.117,67.781,72,3211
245.203,71.645,72,3212
251.643,116.725,72,3221
262.917,133.279,72,3222
200.445,81.627,72,4111
221.053,86.457,72,4112
194.005,93.219,72,4121
164.381,87.745,72,4122
209.465,100.757,72,4211
181.447,94.829,72,4212
260.981,98.049,72,4221
281.267,74.865,72,4222
269.03,27.531,73,111
317.331,27.853,73,112
136.045,17.227,73,211
177.583,19.803,73,212
215.901,22.379,73,221
247.135,23.989,73,222
234.899,96.117,73,3111
253.253,102.235,73,3112
217.511,105.133,73,3121
175.006,108.999,73,3122
250.355,61.985,73,3211
246.813,72.611,73,3212
251.965,124.453,73,3221
200.767,84.525,73,4111
221.053,85.491,73,4112
169.533,95.473,73,4122
194.166,98.049,73,4211
178.229,101.267,73,4212
257.985,89.004,73,4221
276.437,76.153,73,4222
270.963,28.497,74,111
334.075,36.386,74,112
130.893,18.837,74,211
161.805,16.905,74,212
195.293,21.091,74,221
241.661,24.633,74,222
224.595,97.083,74,3111
256.795,100.625,74,3112
210.427,111.251,74,3121
183.701,112.217,74,3122
240.373,64.561,74,3211
241.339,79.373,74,3212
253.575,121.233,74,3221
267.421,138.621,74,3222
174.363,88.389,74,4111
220.731,85.169,74,4112
169.211,105.777,74,4122
193.683,96.117,74,4211
256.151,74.221,74,4221
274.183,83.237,74,4222
279.979,28.497,75,111
343.091,38.801,75,112
131.215,20.125,75,211
154.717,17.037,75,212
189.175,20.125,75,221
234.255,23.345,75,222
221.053,93.544,75,3111
262.269,95.473,75,3112
210.427,112.378,75,3121
189.819,107.387,75,3122
232.967,76.153,75,3211
247.779,91.609,75,3212
255.829,114.149,75,3221
259.371,143.451,75,3222
183.379,87.423,75,4111
220.731,85.166,75,4112
178.227,110.929,75,4122
196.581,98.049,75,4211
252.931,68.747,75,4221
275.471,81.949,75,4222
263.235,24.955,76,111
338.422,34.937,76,112
130.893,17.227,76,211
159.551,15.939,76,212
191.107,20.125,76,221
224.917,21.413,76,222
254.541,92.092,76,3112
222.663,104.811,76,3121
192.395,112.861,76,3122
231.035,78.085,76,3211
240.051,95.473,76,3212
261.947,132.181,76,3221
241.661,150.213,76,3222
196.903,89.354,76,4111
222.019,87.101,76,4112
174.363,109.963,76,4122
195.293,99.338,76,4211
243.271,71.645,76,4221
274.183,81.305,76,4222
260.176,27.531,77,111
340.676,36.225,77,112
145.383,19.803,77,211
172.109,18.193,77,212
192.556,21.091,77,221
222.663,22.379,77,222
213.529,96.345,77,3111
254.541,98.371,77,3112
227.32,94.358,77,3121
193.683,119.301,77,3122
238.119,75.509,77,3211
237.476,93.541,77,3212
254.351,137.651,77,3221
231.357,148.281,77,3222
192.717,88.067,77,4111
219.443,85.169,77,4112
182.413,113.505,77,4122
207.207,111.251,77,4211
251.965,81.627,77,4221
276.115,83.237,77,4222
254.863,26.243,78,111
334.397,34.937,78,112
144.739,18.193,78,211
172.431,17.549,78,212
194.327,19.803,78,2211
199.479,29.141,78,2212
226.527,24.955,78,222
220.087,105.777,78,3111
248.423,103.845,78,3112
234.898,96.118,78,3121
190.141,112.539,78,3122
250.355,79.051,78,3211
241.661,89.355,78,3212
256.151,129.605,78,3221
255.507,143.129,78,3222
203.343,90.321,78,4111
222.341,86.457,78,4112
179.515,108.679,78,4122
222.094,122.447,78,4211
262.591,77.763,78,4221
281.267,81.949,78,4222
258.727,27.209,79,111
334.397,36.869,79,112
138.621,18.193,79,2111
151.179,18.515,79,2112
168.245,17.549,79,212
197.869,19.479,79,2211
197.547,28.499,79,2212
219.117,22.511,79,2221
239.085,22.379,79,2222
224.917,111.412,79,3111
248.101,103.201,79,3112
237.797,88.389,79,3121
191.107,118.013,79,3122
265.811,88.389,79,3211
251.965,83.237,79,3212
246.973,139.985,79,3221
254.219,146.993,79,3222
208.495,90.321,79,4111
223.951,86.457,79,4112
177.583,109.963,79,4122
233.611,128.639,79,4211
277.562,75.952,79,4221
281.912,82.594,79,4222
268.709,28.497,80,111
311.535,27.853,80,1121
339.871,33.649,80,1122
129.605,21.413,80,2111
145.383,18.837,80,2112
164.381,17.549,80,212
186.599,20.769,80,2211
196.259,26.565,80,2212
213.003,19.481,80,2221
246.813,23.345,80,2222
218.799,117.691,80,3111
255.507,96.117,80,3112
241.983,85.169,80,3121
190.141,115.437,80,3122
268.841,89.995,80,3211
259.371,75.187,80,3212
263.557,138.621,80,3221
284.087,128.565,80,3222
209.139,89.355,80,4111
222.985,84.847,80,4112
174.685,107.71,80,4122
237.636,134.757,80,4211
284.486,83.237,80,4221
294.792,84.525,80,4222
259.532,27.853,81,111
307.481,27.527,81,1121
347.931,49.795,81,1122
142.807,16.261,81,2111
159.229,18.193,81,2112
175.007,20.769,81,212
191.107,17.549,81,2211
200.767,26.565,81,2212
214.291,18.193,81,2221
234.255,23.345,81,2222
214.613,119.301,81,3111
260.981,99.337,81,3112
240.373,95.473,81,3121
191.751,107.387,81,3122
265.811,81.949,81,3211
254.863,75.187,81,3212
265.811,131.859,81,3221
277.403,143.451,81,3222
205.597,89.355,81,4111
222.663,85.491,81,4112
176.295,110.929,81,4122
248.423,131.537,81,42111
230.069,141.841,81,42112
282.877,82.915,81,4221
294.791,80.017,81,4222
267.099,27.531,82,111
325.703,30.107,82,1121
343.091,33.649,82,1122
133.147,16.905,82,2111
156.17,14.973,82,2112
165.991,26.243,82,212
181.125,18.837,82,2211
197.869,21.413,82,2212
216.223,19.803,82,2221
240.373,23.989,82,2222
214.291,122.843,82,3111
263.879,94.507,82,3112
250.677,99.659,82,3121
194.005,111.251,82,3122
269.675,76.475,82,3211
250.677,78.085,82,3212
259.693,139.265,82,3221
277.403,135.723,82,3222
207.207,87.745,82,4111
223.629,85.169,82,4112
176.295,110.286,82,4122
239.085,136.689,82,42111
226.205,150.213,82,42112
289.639,74.865,82,4221
291.893,90.321,82,4222
258.405,26.243,83,111
319.907,28.819,83,1121
330.855,30.107,83,1122
127.029,23.345,83,2111
146.671,16.261,83,2112
164.38,26.564,83,2121
167.923,35.582,83,2122
170.499,16.905,83,2211
187.243,21.413,83,2212
206.237,18.325,83,2221
226.205,22.379,83,2222
214.452,129.605,83,3111
263.235,93.541,83,3112
252.275,84.517,83,3121
190.141,112.217,83,3122
269.031,74.865,83,3211
244.559,78.085,83,3212
256.473,142.163,83,3221
267.099,137.011,83,3222
209.139,86.779,83,4111
221.375,86.618,83,4112
175.007,110.929,83,4122
240.373,143.451,83,42111
232.645,164.059,83,42112
293.503,75.187,83,4221
285.131,88.389,83,4222
267.743,25.438,84,111
327.953,31.719,84,1121
335.689,30.105,84,1122
128.317,26.565,84,2111
140.231,15.617,84,2112
155.687,20.769,84,2121
173.075,28.497,84,2122
168.567,16.261,84,2211
188.853,21.091,84,2212
208.545,19.072,84,2221
236.831,22.057,84,2222
222.019,130.893,84,3111
265.167,85.491,84,3112
240.855,95.121,84,3121
190.141,121.233,84,3122
276.437,72.289,84,3211
251.643,78.729,84,3212
256.795,131.859,84,3221
266.133,119.301,84,3222
209.139,85.491,84,4111
223.307,84.203,84,4112
184.989,109.963,84,4122
242.627,148.603,84,42111
232.645,166.635,84,42112
274.827,61.341,84,4221
288.673,82.271,84,4222
264.523,27.209,85,111
330.21,32.361,85,1121
339.55,33.005,85,1122
127.029,25.921,85,2111
140.07,15.939,85,2112
159.229,15.617,85,2121
169.694,26.565,85,2122
180.803,21.091,85,2211
200.767,18.515,85,2212
220.731,21.413,85,2221
242.627,23.989,85,2222
215.901,127.995,85,3111
264.845,80.339,85,3112
251.867,103.686,85,3121
188.853,113.827,85,3122
276.115,72.933,85,3211
246.813,82.593,85,3212
260.337,127.995,85,3221
274.183,111.251,85,3222
212.037,83.237,85,4111
223.951,85.491,85,4112
174.673,104.822,85,4122
240.051,150.857,85,42111
241.661,170.499,85,42112
276.115,59.731,85,4221
288.995,81.949,85,4222
260.659,25.116,86,111
329.243,31.394,86,1121
337.94,33.65,86,1122
129.605,24.955,86,2111
148.925,16.905,86,2112
168.567,18.193,86,2121
160.195,29.785,86,2122
184.667,23.345,86,2211
202.699,19.803,86,2212
221.053,22.701,86,2221
238.119,23.345,86,2222
215.901,127.995,86,3111
263.557,82.593,86,3112
260.981,113.827,86,3121
187.565,115.115,86,3122
279.013,80.339,86,3211
249.711,87.745,86,3212
255.829,137.172,86,3221
279.013,112.861,86,3222
211.071,85.169,86,4111
223.79,86.779,86,4112
172.101,103.849,86,4122
232.645,159.229,86,42111
245.203,164.059,86,42112
281.267,61.341,86,4221
293.503,86.779,86,4222
259.693,26.565,87,111
326.668,31.395,87,1121
336.652,30.751,87,1122
128.639,22.218,87,2111
150.213,18.193,87,2112
169.073,15.998,87,2121
151.943,41.693,87,2122
178.549,23.667,87,2211
197.869,21.091,87,2212
215.901,19.803,87,2221
233.611,23.345,87,2222
216.062,131.537,87,3111
258.405,86.779,87,3112
265.811,112.539,87,3121
187.565,116.081,87,3122
269.675,74.221,87,32111
284.165,81.305,87,32112
239.407,91.931,87,3212
246.929,139.471,87,3221
281.911,108.997,87,32221
273.539,127.995,87,32222
211.071,83.881,87,4111
223.629,86.457,87,4112
172.104,103.847,87,4122
235.543,151.179,87,42111
236.187,166.313,87,42112
280.623,63.595,87,4221
294.147,74.221,87,42221
279.013,89.677,87,42222
258.578,26.094,88,111
327.634,31.072,88,1121
336.652,33.006,88,1122
129.927,21.413,88,2111
149.891,20.125,88,2112
166.313,16.261,88,2121
144.739,55.867,88,2122
174.685,27.531,88,2211
187.887,19.803,88,2212
214.935,21.091,88,2221
239.085,22.701,88,2222
214.935,129.605,88,3111
258.083,85.169,88,3112
269.675,112.861,88,3121
188.531,118.657,88,3122
289.66,71.302,88,32111
281.908,80.02,88,32112
252.931,66.171,88,32121
243.71,103.278,88,32122
240.051,138.299,88,3221
276.115,134.757,88,32221
258.727,139.909,88,32222
206.563,76.797,88,41111
206.563,90.321,88,41112
222.663,85.169,88,4112
169.211,108.675,88,4122
234.899,153.755,88,42111
245.364,168.889,88,42112
299.299,52.003,88,42211
285.453,60.053,88,42212
286.723,74.239,88,42221
281.267,93.219,88,42222
257.439,26.565,89,111
128.639,21.413,89,2111
148.603,16.905,89,2112
164.381,19.803,89,2121
141.197,61.019,89,2122
184.989,29.142,89,2211
183.379,19.802,89,2212
210.101,18.647,89,2221
239.085,21.252,89,2222
213.973,129.093,89,3111
255.507,85.169,89,3112
268.065,115.759,89,3121
187.887,124.775,89,3122
294.791,82.593,89,32111
286.741,87.745,89,32112
249.389,63.917,89,32121
225.765,112.659,89,32122
249.067,128.961,89,32211
234.737,131.828,89,32212
272.251,136.689,89,32221
242.627,142.163,89,32222
210.427,71.645,89,41111
198.835,103.523,89,41112
222.663,85.491,89,4112
170.499,108.675,89,4122
231.357,158.585,89,42111
243.271,161.805,89,42112
301.231,52.325,89,42211
288.029,58.443,89,42212
281.267,72.289,89,42221
275.149,95.473,89,42222
262.269,30.107,90,1111
245.203,32.361,90,1112
132.181,20.125,90,2111
154.399,19.803,90,2112
174.685,16.905,90,2121
144.739,62.629,90,2122
187.565,28.819,90,2211
199.153,20.901,90,2212
224.541,20.077,90,2221
